      #Energy        TDOS-UP        TDOS-DOWN
     -35.03581       0.00000       0.00000
     -34.99781       0.00000       0.00000
     -34.95981       0.00000       0.00000
     -34.92081       0.00000       0.00000
     -34.88281       0.00000       0.00000
     -34.84481       0.00000       0.00000
     -34.80581       0.00000       0.00000
     -34.76781       0.00000       0.00000
     -34.72981       0.00000       0.00000
     -34.69081       0.00000       0.00000
     -34.65281       0.00000       0.00000
     -34.61481       0.00000       0.00000
     -34.57581       0.00000       0.00000
     -34.53781       0.00000       0.00000
     -34.49981       0.00000       0.00000
     -34.46081       0.00000       0.00000
     -34.42281       0.00000       0.00000
     -34.38481       0.00000       0.00000
     -34.34581       0.00000       0.00000
     -34.30781       0.00000       0.00000
     -34.26981       0.00000       0.00000
     -34.23081       0.00000       0.00000
     -34.19281       0.00000       0.00000
     -34.15481       0.00000       0.00000
     -34.11581       0.00000       0.00000
     -34.07781       0.00000       0.00000
     -34.03981       0.00000       0.00000
     -34.00081       0.00000       0.00000
     -33.96281       0.00000       0.00000
     -33.92481       0.00000       0.00000
     -33.88681       0.00000       0.00000
     -33.84781       0.00000       0.00000
     -33.80981       0.00000       0.00000
     -33.77181       0.00000       0.00000
     -33.73281       0.00000       0.00000
     -33.69481       0.00000       0.00000
     -33.65681       0.00000       0.00000
     -33.61781       0.00000       0.00000
     -33.57981       0.00000       0.00000
     -33.54181       0.00000       0.00000
     -33.50281       0.00000       0.00000
     -33.46481       0.00000       0.00000
     -33.42681       0.00000       0.00000
     -33.38781       0.00000       0.00000
     -33.34981       0.00000       0.00000
     -33.31181       0.00000       0.00000
     -33.27281       0.00000       0.00000
     -33.23481       0.00000       0.00000
     -33.19681       0.00000       0.00000
     -33.15781       0.00000       0.00000
     -33.11981       0.00000       0.00000
     -33.08181       0.00000       0.00000
     -33.04281       0.00000       0.00000
     -33.00481       0.00000       0.00000
     -32.96681       0.00000       0.00000
     -32.92781       0.00000       0.00000
     -32.88981       0.00000       0.00000
     -32.85181       0.00000       0.00000
     -32.81281       0.00000       0.00000
     -32.77481       0.00000       0.00000
     -32.73681       0.00000       0.00000
     -32.69881       0.00000       0.00000
     -32.65981       0.00000       0.00000
     -32.62181       0.00000       0.00000
     -32.58381       0.00000       0.00000
     -32.54481       0.00000       0.00000
     -32.50681       0.00000       0.00000
     -32.46881       0.00000       0.00000
     -32.42981       0.00000       0.00000
     -32.39181       0.00000       0.00000
     -32.35381       0.00000       0.00000
     -32.31481       0.00000       0.00000
     -32.27681       0.00000       0.00000
     -32.23881       0.00000       0.00000
     -32.19981       0.00000       0.00000
     -32.16181       0.00000       0.00000
     -32.12381       0.00000       0.00000
     -32.08481       0.00000       0.00000
     -32.04681       0.00000       0.00000
     -32.00881       0.00000       0.00000
     -31.96981       0.00000       0.00000
     -31.93181       0.00000       0.00000
     -31.89381       0.00000       0.00000
     -31.85481       0.00000       0.00000
     -31.81681       0.00000       0.00000
     -31.77881       0.00000       0.00000
     -31.73981       0.00000       0.00000
     -31.70181       0.00000       0.00000
     -31.66381       0.00000       0.00000
     -31.62581       0.00000       0.00000
     -31.58681       0.00000       0.00000
     -31.54881       0.00000       0.00000
     -31.51081       0.00000       0.00000
     -31.47181       0.00000       0.00000
     -31.43381       0.00000       0.00000
     -31.39581       0.00000       0.00000
     -31.35681       0.00000       0.00000
     -31.31881       0.00000       0.00000
     -31.28081       0.00000       0.00000
     -31.24181       0.00000       0.00000
     -31.20381       0.00000       0.00000
     -31.16581       0.00000       0.00000
     -31.12681       0.00000       0.00000
     -31.08881       0.00000       0.00000
     -31.05081       0.00000       0.00000
     -31.01181       0.00000       0.00000
     -30.97381       0.00000       0.00000
     -30.93581       0.00000       0.00000
     -30.89681       0.00000       0.00000
     -30.85881       0.00000       0.00000
     -30.82081       0.00000       0.00000
     -30.78181       0.00000       0.00000
     -30.74381       0.00000       0.00000
     -30.70581       0.00000       0.00000
     -30.66681       0.00000       0.00000
     -30.62881       0.00000       0.00000
     -30.59081       0.00000       0.00000
     -30.55181       0.00000       0.00000
     -30.51381       0.00000       0.00000
     -30.47581       0.00000       0.00000
     -30.43781       0.00000       0.00000
     -30.39881       0.00000       0.00000
     -30.36081       0.00000       0.00000
     -30.32281       0.00000       0.00000
     -30.28381       0.00000       0.00000
     -30.24581       0.00000       0.00000
     -30.20781       0.00000       0.00000
     -30.16881       0.00000       0.00000
     -30.13081       0.00000       0.00000
     -30.09281       0.00000       0.00000
     -30.05381       0.00000       0.00000
     -30.01581       0.00000       0.00000
     -29.97781       0.00000       0.00000
     -29.93881       0.00000       0.00000
     -29.90081       0.00000       0.00000
     -29.86281       0.00000       0.00000
     -29.82381       0.00000       0.00000
     -29.78581       0.00000       0.00000
     -29.74781       0.00000       0.00000
     -29.70881       0.00000       0.00000
     -29.67081       0.00000       0.00000
     -29.63281       0.00000       0.00000
     -29.59381       0.00000       0.00000
     -29.55581       0.00000       0.00000
     -29.51781       0.00000       0.00000
     -29.47881       0.00000       0.00000
     -29.44081       0.00000       0.00000
     -29.40281       0.00000       0.00000
     -29.36481       0.00000       0.00000
     -29.32581       0.00000       0.00000
     -29.28781       0.00000       0.00000
     -29.24981       0.00000       0.00000
     -29.21081       0.00000       0.00000
     -29.17281       0.00000       0.00000
     -29.13481       0.00000       0.00000
     -29.09581       0.00000       0.00000
     -29.05781       0.00000       0.00000
     -29.01981       0.00000       0.00000
     -28.98081       0.00000       0.00000
     -28.94281       0.00000       0.00000
     -28.90481       0.00000       0.00000
     -28.86581       0.00000       0.00000
     -28.82781       0.00000       0.00000
     -28.78981       0.00000       0.00000
     -28.75081       0.00000       0.00000
     -28.71281       0.00000       0.00000
     -28.67481       0.00000       0.00000
     -28.63581       0.00000       0.00000
     -28.59781       0.00000       0.00000
     -28.55981       0.00000       0.00000
     -28.52081       0.00000       0.00000
     -28.48281       0.00000       0.00000
     -28.44481       0.00000       0.00000
     -28.40581       0.00000       0.00000
     -28.36781       0.00000       0.00000
     -28.32981       0.00000       0.00000
     -28.29081       0.00000       0.00000
     -28.25281       0.00000       0.00000
     -28.21481       0.00000       0.00000
     -28.17681       0.00000       0.00000
     -28.13781       0.00000       0.00000
     -28.09981       0.00000       0.00000
     -28.06181       0.00000       0.00000
     -28.02281       0.00000       0.00000
     -27.98481       0.00000       0.00000
     -27.94681       0.00000       0.00000
     -27.90781       0.00000       0.00000
     -27.86981       0.00000       0.00000
     -27.83181       0.00000       0.00000
     -27.79281       0.00000       0.00000
     -27.75481       0.00000       0.00000
     -27.71681       0.00000       0.00000
     -27.67781       0.00000       0.00000
     -27.63981       0.00000       0.00000
     -27.60181       0.00000       0.00000
     -27.56281       0.00000       0.00000
     -27.52481       0.00000       0.00000
     -27.48681       0.00000       0.00000
     -27.44781       0.00000       0.00000
     -27.40981       0.00000       0.00000
     -27.37181       0.00000       0.00000
     -27.33281       0.00000       0.00000
     -27.29481       0.00000       0.00000
     -27.25681       0.00000       0.00000
     -27.21781       0.00000       0.00000
     -27.17981       0.00000       0.00000
     -27.14181       0.00000       0.00000
     -27.10381       0.00000       0.00000
     -27.06481       0.00000       0.00000
     -27.02681       0.00000       0.00000
     -26.98881       0.00000       0.00000
     -26.94981       0.00000       0.00000
     -26.91181       0.00000       0.00000
     -26.87381       0.00000       0.00000
     -26.83481       0.00000       0.00000
     -26.79681       0.00000       0.00000
     -26.75881       0.00000       0.00000
     -26.71981       0.00000       0.00000
     -26.68181       0.00000       0.00000
     -26.64381       0.00000       0.00000
     -26.60481       0.00000       0.00000
     -26.56681       0.00000       0.00000
     -26.52881       0.00000       0.00000
     -26.48981       0.00000       0.00000
     -26.45181       0.00000       0.00000
     -26.41381       0.00000       0.00000
     -26.37481       0.00000       0.00000
     -26.33681       0.00000       0.00000
     -26.29881       0.00000       0.00000
     -26.25981       0.00000       0.00000
     -26.22181       0.00000       0.00000
     -26.18381       0.00000       0.00000
     -26.14481       0.00000       0.00000
     -26.10681       0.00000       0.00000
     -26.06881       0.00000       0.00000
     -26.02981       0.00000       0.00000
     -25.99181       0.00000       0.00000
     -25.95381       0.00000       0.00000
     -25.91581       0.00000       0.00000
     -25.87681       0.00000       0.00000
     -25.83881       0.00000       0.00000
     -25.80081       0.00000       0.00000
     -25.76181       0.00000       0.00000
     -25.72381       0.00000       0.00000
     -25.68581       0.00000       0.00000
     -25.64681       0.00000       0.00000
     -25.60881       0.00000       0.00000
     -25.57081       0.00000       0.00000
     -25.53181       0.00000       0.00000
     -25.49381       0.00000       0.00000
     -25.45581       0.00000       0.00000
     -25.41681       0.00000       0.00000
     -25.37881       0.00000       0.00000
     -25.34081       0.00000       0.00000
     -25.30181       0.00000       0.00000
     -25.26381       0.00000       0.00000
     -25.22581       0.00000       0.00000
     -25.18681       0.00000       0.00000
     -25.14881       0.00000       0.00000
     -25.11081       0.00000       0.00000
     -25.07181       0.00000       0.00000
     -25.03381       0.00000       0.00000
     -24.99581       0.00000       0.00000
     -24.95681       0.00000       0.00000
     -24.91881       0.00000       0.00000
     -24.88081       0.00000       0.00000
     -24.84181       0.00000       0.00000
     -24.80381       0.00000       0.00000
     -24.76581       0.00000       0.00000
     -24.72781       0.00000       0.00000
     -24.68881       0.00000       0.00000
     -24.65081       0.00000       0.00000
     -24.61281       0.00000       0.00000
     -24.57381       0.00000       0.00000
     -24.53581       0.00000       0.00000
     -24.49781       0.00000       0.00000
     -24.45881       0.00000       0.00000
     -24.42081       0.00000       0.00000
     -24.38281       0.00000       0.00000
     -24.34381       0.00000       0.00000
     -24.30581       0.00000       0.00000
     -24.26781       0.00000       0.00000
     -24.22881       0.00000       0.00000
     -24.19081       0.00000       0.00000
     -24.15281       0.00000       0.00000
     -24.11381       0.00000       0.00000
     -24.07581       0.00000       0.00000
     -24.03781       0.00000       0.00000
     -23.99881       0.00000       0.00000
     -23.96081       0.00000       0.00000
     -23.92281       0.00000       0.00000
     -23.88381       0.00000       0.00000
     -23.84581       0.00000       0.00000
     -23.80781       0.00000       0.00000
     -23.76881       0.00000       0.00000
     -23.73081       0.00000       0.00000
     -23.69281       0.00000       0.00000
     -23.65481       0.00000       0.00000
     -23.61581       0.00000       0.00000
     -23.57781       0.00000       0.00000
     -23.53981       0.00000       0.00000
     -23.50081       0.00000       0.00000
     -23.46281       0.00000       0.00000
     -23.42481       0.00000       0.00000
     -23.38581       0.00000       0.00000
     -23.34781       0.00000       0.00000
     -23.30981       0.00000       0.00000
     -23.27081       0.00000       0.00000
     -23.23281       0.00000       0.00000
     -23.19481       0.00000       0.00000
     -23.15581       0.00000       0.00000
     -23.11781       0.00000       0.00000
     -23.07981       0.00000       0.00000
     -23.04081       0.00000       0.00000
     -23.00281       0.00000       0.00000
     -22.96481       0.00000       0.00000
     -22.92581       0.00000       0.00000
     -22.88781       0.00000       0.00000
     -22.84981       0.00000       0.00000
     -22.81081       0.00000       0.00000
     -22.77281       0.00000       0.00000
     -22.73481       0.00000       0.00000
     -22.69581       0.00000       0.00000
     -22.65781       0.00000       0.00000
     -22.61981       0.00000       0.00000
     -22.58081       0.00000       0.00000
     -22.54281       0.00000       0.00000
     -22.50481       0.00000       0.00000
     -22.46681       0.00000       0.00000
     -22.42781       0.00000       0.00000
     -22.38981       0.00000       0.00000
     -22.35181       0.00000       0.00000
     -22.31281       0.00000       0.00000
     -22.27481       0.00000       0.00000
     -22.23681       0.00000       0.00000
     -22.19781       0.00000       0.00000
     -22.15981       0.00000       0.00000
     -22.12181       0.00000       0.00000
     -22.08281       0.00000       0.00000
     -22.04481       0.00000       0.00000
     -22.00681       0.00000       0.00000
     -21.96781       0.00000       0.00000
     -21.92981       0.00000       0.00000
     -21.89181       0.00000       0.00000
     -21.85281       0.00000       0.00000
     -21.81481       0.00000       0.00000
     -21.77681       0.00000       0.00000
     -21.73781       0.00000       0.00000
     -21.69981       0.00000       0.00000
     -21.66181       0.00000       0.00000
     -21.62281       0.00000       0.00000
     -21.58481       0.00000       0.00000
     -21.54681       0.00000       0.00000
     -21.50781       0.00000       0.00000
     -21.46981       0.00000       0.00000
     -21.43181       0.00000       0.00000
     -21.39381       0.00000       0.00000
     -21.35481       0.00000       0.00000
     -21.31681       0.00000       0.00000
     -21.27881       0.00000       0.00000
     -21.23981       0.00000       0.00000
     -21.20181       0.00000       0.00000
     -21.16381       0.00000       0.00000
     -21.12481       0.00000       0.00000
     -21.08681       0.00000       0.00000
     -21.04881       0.00000       0.00000
     -21.00981       0.00000       0.00000
     -20.97181       0.00000       0.00000
     -20.93381       0.00000       0.00000
     -20.89481       0.00000       0.00000
     -20.85681       0.00000       0.00000
     -20.81881       0.00000       0.00000
     -20.77981       0.00000       0.00000
     -20.74181       0.00000       0.00000
     -20.70381       0.00000       0.00000
     -20.66481       0.00000       0.00000
     -20.62681       0.00000       0.00000
     -20.58881       0.00000       0.00000
     -20.54981       0.00000       0.00000
     -20.51181       0.00000       0.00000
     -20.47381       0.00000       0.00000
     -20.43481       0.00000       0.00000
     -20.39681       0.00000       0.00000
     -20.35881       0.00000       0.00000
     -20.31981       0.00000       0.00000
     -20.28181       0.00000       0.00000
     -20.24381       0.00000       0.00000
     -20.20581       0.00000       0.00000
     -20.16681       0.00000       0.00000
     -20.12881       0.00000       0.00000
     -20.09081       0.00000       0.00000
     -20.05181       0.00000       0.00000
     -20.01381       0.00000       0.00000
     -19.97581       0.00000       0.00000
     -19.93681       0.00000       0.00000
     -19.89881       0.00000       0.00000
     -19.86081       0.00000       0.00000
     -19.82181       0.00000       0.00000
     -19.78381       0.00000       0.00000
     -19.74581       0.00000       0.00000
     -19.70681       0.00000       0.00000
     -19.66881       0.00000       0.00000
     -19.63081       0.00000       0.00000
     -19.59181       0.00000       0.00000
     -19.55381       0.00000       0.00000
     -19.51581       0.00000       0.00000
     -19.47681       0.00000       0.00000
     -19.43881       0.00000       0.00000
     -19.40081       0.00000       0.00000
     -19.36181       0.00000       0.00000
     -19.32381       0.00000       0.00000
     -19.28581       0.00000       0.00000
     -19.24681       0.00000       0.00000
     -19.20881       0.00000       0.00000
     -19.17081       0.00000       0.00000
     -19.13281       0.00000       0.00000
     -19.09381       0.00000       0.00000
     -19.05581       0.00000       0.00000
     -19.01781       0.00000       0.00000
     -18.97881       0.00000       0.00000
     -18.94081       0.00000       0.00000
     -18.90281       0.00000       0.00000
     -18.86381       0.00000       0.00000
     -18.82581       0.00000       0.00000
     -18.78781       0.00000       0.00000
     -18.74881       0.00000       0.00000
     -18.71081       0.00000       0.00000
     -18.67281       0.00000       0.00000
     -18.63381       0.00000       0.00000
     -18.59581       0.00000       0.00000
     -18.55781       0.00000       0.00000
     -18.51881       0.00000       0.00000
     -18.48081       0.00000       0.00000
     -18.44281       0.00000       0.00000
     -18.40381       0.00000       0.00000
     -18.36581       0.00000       0.00000
     -18.32781       0.00000       0.00000
     -18.28881       0.00000       0.00000
     -18.25081       0.00000       0.00000
     -18.21281       0.00000       0.00000
     -18.17381       0.00000       0.00000
     -18.13581       0.00000       0.00000
     -18.09781       0.00000       0.00000
     -18.05881       0.00000       0.00000
     -18.02081       0.00000       0.00000
     -17.98281       0.00000       0.00000
     -17.94481       0.00000       0.00000
     -17.90581       0.00000       0.00000
     -17.86781       0.00000       0.00000
     -17.82981       0.00000       0.00000
     -17.79081       0.00000       0.00000
     -17.75281       0.00000       0.00000
     -17.71481       0.00000       0.00000
     -17.67581       0.00000       0.00000
     -17.63781       0.00000       0.00000
     -17.59981       0.00000       0.00000
     -17.56081       0.00000       0.00000
     -17.52281       0.00000       0.00000
     -17.48481       0.00000       0.00000
     -17.44581       0.00000       0.00000
     -17.40781       0.00000       0.00000
     -17.36981       0.00000       0.00000
     -17.33081       0.00000       0.00000
     -17.29281       0.00000       0.00000
     -17.25481       0.00000       0.00000
     -17.21581       0.00000       0.00000
     -17.17781       0.00000       0.00000
     -17.13981       0.00000       0.00000
     -17.10081       0.00000       0.00000
     -17.06281       0.00000       0.00000
     -17.02481       0.00000       0.00000
     -16.98581       0.00000       0.00000
     -16.94781       0.00000       0.00000
     -16.90981       0.00000       0.00000
     -16.87081       0.00000       0.00000
     -16.83281       0.00000       0.00000
     -16.79481       0.00000       0.00000
     -16.75681       0.00000       0.00000
     -16.71781       0.00000       0.00000
     -16.67981       0.00000       0.00000
     -16.64181       0.00000       0.00000
     -16.60281       0.00000       0.00000
     -16.56481       0.00000       0.00000
     -16.52681       0.00000       0.00000
     -16.48781       0.00000       0.00000
     -16.44981       0.00000       0.00000
     -16.41181       0.00000       0.00000
     -16.37281       0.00000       0.00000
     -16.33481       0.00000       0.00000
     -16.29681       0.00000       0.00000
     -16.25781       0.00000       0.00000
     -16.21981       0.00000       0.00000
     -16.18181       0.00000       0.00000
     -16.14281       0.00000       0.00000
     -16.10481       0.00000       0.00000
     -16.06681       0.00000       0.00000
     -16.02781       0.00000       0.00000
     -15.98981       0.00000       0.00000
     -15.95181       0.00000       0.00000
     -15.91281       0.00000       0.00000
     -15.87481       0.00000       0.00000
     -15.83681       0.00000       0.00000
     -15.79781       0.00000       0.00000
     -15.75981       0.00000       0.00000
     -15.72181       0.00000       0.00000
     -15.68381       0.00000       0.00000
     -15.64481       0.00000       0.00000
     -15.60681       0.00000       0.00000
     -15.56881       0.00000       0.00000
     -15.52981       0.00000       0.00000
     -15.49181       0.00000       0.00000
     -15.45381       0.00000       0.00000
     -15.41481       0.00000       0.00000
     -15.37681       0.00000       0.00000
     -15.33881       0.00000       0.00000
     -15.29981       0.00000       0.00000
     -15.26181       0.00000       0.00000
     -15.22381       0.00000       0.00000
     -15.18481       0.00000       0.00000
     -15.14681       0.00000       0.00000
     -15.10881       0.00000       0.00000
     -15.06981       0.00000       0.00000
     -15.03181       0.00000       0.00000
     -14.99381       0.00000       0.00000
     -14.95481       0.00000       0.00000
     -14.91681       0.00000       0.00000
     -14.87881       0.00000       0.00000
     -14.83981       0.00000       0.00000
     -14.80181       0.00000       0.00000
     -14.76381       0.00000       0.00000
     -14.72481       0.00000       0.00000
     -14.68681       0.00000       0.00000
     -14.64881       0.00000       0.00000
     -14.60981       0.00000       0.00000
     -14.57181       0.00000       0.00000
     -14.53381       0.00000       0.00000
     -14.49581       0.00000       0.00000
     -14.45681       0.00000       0.00000
     -14.41881       0.00000       0.00000
     -14.38081       0.00000       0.00000
     -14.34181       0.00000       0.00000
     -14.30381       0.00000       0.00000
     -14.26581       0.00000       0.00000
     -14.22681       0.00000       0.00000
     -14.18881       0.00000       0.00000
     -14.15081       0.00000       0.00000
     -14.11181       0.00000       0.00000
     -14.07381       0.00000       0.00000
     -14.03581       0.00000       0.00000
     -13.99681       0.00000       0.00000
     -13.95881       0.00000       0.00000
     -13.92081       0.00000       0.00000
     -13.88181       0.00000       0.00000
     -13.84381       0.00000       0.00000
     -13.80581       0.00000       0.00000
     -13.76681       0.00000       0.00000
     -13.72881       0.00000       0.00000
     -13.69081       0.00000       0.00000
     -13.65181       0.00000       0.00000
     -13.61381       0.00000       0.00000
